	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)
	wbase	wbasem	wmat	wmatm	woth	wothm	wprej	wprejm	bbase	bbasem	bmat	bmatm	both	bothm	bprej	bprejm	obase	obasem	omat	omatm	ooth	oothm	oprej	oprejm
VARIABLES	t_warmer	y1	t_warmer	y1	t_warmer	y1	t_warmer	y1	t_best	y1	t_best	y1	t_best	y1	t_best	y1	t_over_c	y1	t_over_c	y1	t_over_c	y1	t_over_c	y1
																								
1.white	1.461		1.351		1.011		1.362		0.830		0.749		0.412		0.895		1.010		1.115		0.799		0.953	
	(0.519)		(0.404)		(0.371)		(0.488)		(0.260)		(0.310)		(0.343)		(0.404)		(0.281)		(0.397)		(0.465)		(0.487)	
2.female	-1.098		-1.135		-0.862		-0.765		-0.524		-0.692		-0.503		-0.565		-0.516		-0.944		-0.783		-0.857	
	(0.592)		(0.461)		(0.422)		(0.517)		(0.258)		(0.316)		(0.346)		(0.359)		(0.279)		(0.404)		(0.465)		(0.436)	
0b.white#1b.female	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.female	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1o.white#1b.female	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1.white#2.female	0.0389		0.379		0.302		0.367		0.0548		0.177		0.117		0.211		-0.0256		0.183		0.144		0.468	
	(0.447)		(0.349)		(0.319)		(0.398)		(0.211)		(0.257)		(0.283)		(0.297)		(0.227)		(0.325)		(0.376)		(0.354)	
1.age_cohort	1.074		1.284		2.106		2.084		-1.020		-1.298		-0.392		-1.162		-0.673		-0.451		0.388		-0.0844	
	(0.990)		(0.773)		(0.712)		(0.822)		(0.491)		(0.580)		(0.636)		(0.649)		(0.546)		(0.729)		(0.822)		(0.805)	
2.age_cohort	0.757		0.837		1.369		1.077		-0.539		-0.641		-0.275		-0.628		-0.202		-0.190		0.510		0.226	
	(0.496)		(0.384)		(0.354)		(0.420)		(0.204)		(0.252)		(0.281)		(0.279)		(0.232)		(0.346)		(0.414)		(0.370)	
3.age_cohort	0.0839		0.0190		0.365		0.107		-0.335		-0.556		-0.136		-0.340		-0.196		-0.375		-0.0759		-0.131	
	(0.533)		(0.413)		(0.379)		(0.447)		(0.209)		(0.265)		(0.289)		(0.285)		(0.233)		(0.357)		(0.415)		(0.366)	
5.age_cohort	0.142		0.239		0.486		0.149		-0.0877		-0.0527		0.141		-0.168		-0.185		-0.163		0.135		-0.365	
	(0.483)		(0.375)		(0.343)		(0.398)		(0.186)		(0.235)		(0.256)		(0.247)		(0.208)		(0.311)		(0.357)		(0.317)	
6.age_cohort	2.286		1.518		1.429		1.774		0.823		0.711		0.755		0.577		0.955		0.820		1.228		1.001	
	(0.917)		(0.714)		(0.654)		(0.762)		(0.359)		(0.459)		(0.538)		(0.471)		(0.400)		(0.600)		(0.740)		(0.591)	
7.age_cohort	1.591		1.643		1.634		1.417		0.599		0.797		0.790		0.564		0.592		0.888		1.531		0.714	
	(0.987)		(0.770)		(0.706)		(0.824)		(0.391)		(0.487)		(0.571)		(0.505)		(0.444)		(0.638)		(0.794)		(0.635)	
1b.female#1o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#2o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#3o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#4b.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#5o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#6o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#7o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
2.female#1.age_cohort	0.0516		-0.407		-0.441		-0.129		0.771		0.825		0.659		1.244		0.634		0.189		0.0978		0.862	
	(0.886)		(0.690)		(0.633)		(0.737)		(0.407)		(0.481)		(0.529)		(0.528)		(0.456)		(0.631)		(0.725)		(0.687)	
2.female#2.age_cohort	-0.251		-0.199		-0.263		-0.188		0.216		0.425		0.368		0.501		0.0996		0.105		-0.196		0.0349	
	(0.657)		(0.509)		(0.466)		(0.551)		(0.276)		(0.335)		(0.373)		(0.364)		(0.314)		(0.453)		(0.540)		(0.482)	
2.female#3.age_cohort	-0.0307		-0.116		-0.0751		-0.0161		-0.0168		0.188		0.113		0.0933		-0.121		0.0805		0.307		-0.150	
	(0.717)		(0.555)		(0.508)		(0.597)		(0.293)		(0.361)		(0.394)		(0.384)		(0.328)		(0.481)		(0.554)		(0.495)	
2o.female#4b.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
2.female#5.age_cohort	-0.494		-0.414		-0.403		-0.336		0.0761		0.0396		-0.0232		0.185		0.108		0.0971		-0.0558		0.314	
	(0.672)		(0.520)		(0.476)		(0.554)		(0.265)		(0.328)		(0.358)		(0.342)		(0.297)		(0.431)		(0.499)		(0.440)	
2.female#6.age_cohort	-1.763		-1.266		-0.842		-0.681		-0.315		-0.213		-0.186		0.112		-0.523		-0.596		-0.692		-0.0337	
	(0.779)		(0.604)		(0.553)		(0.642)		(0.306)		(0.386)		(0.442)		(0.399)		(0.341)		(0.505)		(0.615)		(0.502)	
2.female#7.age_cohort	-0.0328		-0.223		-0.182		0.618		0.143		0.227		0.128		0.532		0.189		0.158		-0.546		0.611	
	(1.007)		(0.783)		(0.717)		(0.842)		(0.400)		(0.494)		(0.584)		(0.512)		(0.452)		(0.655)		(0.829)		(0.643)	
no_ba	2.267	2.267	0.832	0.832	0.316	0.316	0.140	0.140	0.762	0.137	0.409	0.0506	0.148	0.0148	-0.126	-0.0151	1.021	0.193	0.665	0.0625	0.268	0.0184	-0.0480	-0.00463
	(0.224)	(0.224)	(0.178)	(0.178)	(0.165)	(0.165)	(0.197)	(0.197)	(0.0961)	(0.0167)	(0.120)	(0.0148)	(0.138)	(0.0138)	(0.130)	(0.0156)	(0.107)	(0.0189)	(0.156)	(0.0145)	(0.188)	(0.0129)	(0.164)	(0.0158)
1.age_3gr#c.income	0.0489		0.0659		0.0847		0.112		0.0710		0.110		0.102		0.155		0.0650		0.0812		0.0886		0.149	
	(0.0807)		(0.0624)		(0.0573)		(0.0672)		(0.0390)		(0.0461)		(0.0515)		(0.0519)		(0.0435)		(0.0630)		(0.0690)		(0.0650)	
2b.age_3gr#c.income	0.142		0.0972		0.103		0.113		0.0783		0.0783		0.0812		0.0821		0.0745		0.0678		0.0686		0.101	
	(0.0294)		(0.0234)		(0.0215)		(0.0249)		(0.0127)		(0.0157)		(0.0172)		(0.0163)		(0.0141)		(0.0205)		(0.0236)		(0.0212)	
3.age_3gr#c.income	-0.0681		-0.0257		-0.000654		-0.0891		0.00146		0.0109		0.00932		-0.00304		-0.0169		-0.0244		-0.0364		-0.0297	
	(0.0618)		(0.0482)		(0.0442)		(0.0515)		(0.0243)		(0.0314)		(0.0370)		(0.0319)		(0.0267)		(0.0408)		(0.0502)		(0.0391)	
2.religiosity	0.0410		0.316		0.111		-0.105		0.0786		0.0251		-0.161		0.125		-0.127		-0.510		-1.022		-0.0955	
	(0.664)		(0.520)		(0.476)		(0.628)		(0.365)		(0.427)		(0.476)		(0.519)		(0.398)		(0.542)		(0.647)		(0.609)	
3.religiosity	0.0114		0.478		0.117		-0.771		0.125		0.236		0.173		-0.0404		0.00894		0.0449		0.153		-0.642	
	(0.635)		(0.495)		(0.454)		(0.601)		(0.340)		(0.401)		(0.440)		(0.505)		(0.355)		(0.482)		(0.537)		(0.582)	
4.religiosity	-0.511		-0.160		-0.755		-1.453		0.208		0.149		-0.232		-0.312		0.0475		0.00318		-0.636		-0.586	
	(0.601)		(0.469)		(0.431)		(0.571)		(0.334)		(0.394)		(0.420)		(0.519)		(0.354)		(0.480)		(0.531)		(0.574)	
5.religiosity	-1.011		-0.334		-0.639		-2.650		-0.0388		0.310		0.0534		-0.892		-0.164		-0.0102		-0.456		-1.454	
	(0.820)		(0.643)		(0.594)		(0.733)		(0.491)		(0.546)		(0.613)		(0.713)		(0.505)		(0.645)		(0.761)		(0.798)	
6.religiosity	-0.729		-0.189		-0.363		-1.700		0.394		0.590		0.570		0.286		0.0343		0.209		0.190		-0.397	
	(0.769)		(0.602)		(0.551)		(0.715)		(0.401)		(0.470)		(0.506)		(0.524)		(0.426)		(0.574)		(0.625)		(0.593)	
7.religiosity	1.346		0.659		0.574		-0.0691		0.955		0.464		0.237		0.359		0.882		0.488		-0.0296		-0.311	
	(0.886)		(0.684)		(0.627)		(0.779)		(0.395)		(0.492)		(0.544)		(0.586)		(0.414)		(0.602)		(0.696)		(0.666)	
8.religiosity	0.972		1.007		0.530		-0.538		0.657		0.584		0.298		0.0954		0.619		0.571		-0.0148		-0.376	
	(0.610)		(0.478)		(0.439)		(0.586)		(0.311)		(0.373)		(0.402)		(0.457)		(0.335)		(0.472)		(0.543)		(0.533)	
9.religiosity	1.607		0.919		0.687		-0.230		0.689		0.399		0.0416		-0.0720		0.737		0.152		-0.130		-0.754	
	(0.740)		(0.582)		(0.533)		(0.696)		(0.366)		(0.431)		(0.478)		(0.546)		(0.402)		(0.566)		(0.670)		(0.676)	
0b.white#1b.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#3o.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#4o.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#5o.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#6o.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#7o.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#8o.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#9o.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1o.white#1b.religiosity	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1.white#2.religiosity	0.677		-0.0947		0.191		-0.105		0.181		0.206		0.431		-0.117		0.413		0.722		1.143		0.00529	
	(0.768)		(0.599)		(0.549)		(0.700)		(0.397)		(0.468)		(0.522)		(0.555)		(0.433)		(0.598)		(0.718)		(0.660)	
1.white#3.religiosity	1.401		0.105		0.487		0.981		0.454		0.348		0.649		0.324		0.490		0.358		0.443		0.588	
	(0.756)		(0.588)		(0.539)		(0.685)		(0.377)		(0.448)		(0.494)		(0.545)		(0.398)		(0.546)		(0.617)		(0.639)	
1.white#4.religiosity	3.356		1.365		1.548		2.069		0.800		0.601		0.902		0.651		1.018		0.810		1.211		0.718	
	(0.749)		(0.584)		(0.535)		(0.674)		(0.376)		(0.447)		(0.482)		(0.564)		(0.405)		(0.558)		(0.629)		(0.642)	
