	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)
	wbase	wbasem	wmat	wmatm	woth	wothm	wprej	wprejm	bbase	bbasem	bmat	bmatm	both	bothm	bprej	bprejm	obase	obasem	omat	omatm	ooth	oothm	oprej	oprejm
VARIABLES	t_warmer	y1	t_warmer	y1	t_warmer	y1	t_warmer	y1	t_best	y1	t_best	y1	t_best	y1	t_best	y1	t_over_c	y1	t_over_c	y1	t_over_c	y1	t_over_c	y1
																								
1.white	0.411		0.935		0.678		0.327		0.287		0.635		0.368		0.116		0.306		0.226		-0.266		-0.242	
	(0.747)		(0.665)		(0.632)		(0.799)		(0.560)		(0.617)		(0.662)		(0.804)		(0.716)		(0.884)		(0.980)		(1.064)	
2.female	-0.571		-0.788		-0.593		-0.217		0.156		0.130		0.116		0.447		-0.117		-0.756		-1.204		0.567	
	(0.683)		(0.610)		(0.579)		(0.720)		(0.569)		(0.631)		(0.681)		(0.779)		(0.657)		(0.801)		(0.902)		(0.949)	
0b.white#1b.female	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.female	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1o.white#1b.female	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1.white#2.female	0.388		0.461		0.327		0.0432		-0.485		-0.550		-0.427		-0.658		-0.263		0.244		0.533		-0.683	
	(0.816)		(0.727)		(0.691)		(0.827)		(0.639)		(0.705)		(0.755)		(0.840)		(0.786)		(0.944)		(1.050)		(1.066)	
1.age_cohort	1.603		1.711		2.262		3.044		-1.035		-0.610		0.445		0.676		-0.349		0.437		0.810		1.486	
	(0.763)		(0.695)		(0.664)		(0.804)		(0.744)		(0.806)		(0.833)		(0.847)		(0.883)		(1.084)		(1.111)		(1.050)	
2.age_cohort	0.956		1.304		1.857		1.764		-0.272		0.101		0.626		-0.157		-0.360		0.122		0.495		0.433	
	(0.644)		(0.575)		(0.548)		(0.711)		(0.530)		(0.584)		(0.631)		(0.780)		(0.654)		(0.788)		(0.880)		(1.015)	
3.age_cohort	0.360		0.170		0.589		-0.180		0.221		0.227		0.762		-0.256		0.138		0.266		0.433		0.626	
	(0.732)		(0.653)		(0.620)		(0.797)		(0.576)		(0.672)		(0.701)		(0.916)		(0.679)		(0.885)		(0.982)		(1.038)	
5.age_cohort	-0.693		-0.250		0.0334		-0.0626		-0.186		0.0203		0.0330		-0.378		-0.439		-0.298		-0.436		-0.103	
	(0.705)		(0.630)		(0.598)		(0.736)		(0.550)		(0.618)		(0.675)		(0.755)		(0.659)		(0.828)		(0.949)		(1.026)	
6.age_cohort	0.0308		0.443		0.772		-0.499		0.316		0.304		0.277		-1.447		0.0959		-0.265		-0.280		-1.919	
	(0.914)		(0.811)		(0.770)		(0.963)		(0.715)		(0.803)		(0.885)		(1.077)		(0.882)		(1.091)		(1.214)		(1.433)	
7.age_cohort	-1.821		-1.314		-1.133		-4.528		-0.126		0.219		-0.764		-1.343		-0.681		-0.429		-1.089		-1.609	
	(1.426)		(1.329)		(1.261)		(1.704)		(1.344)		(1.421)		(1.651)		(1.627)		(1.641)		(2.478)		(4.662)		(2.205)	
0b.white#1o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#3o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#4b.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#5o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#6o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#7o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1.white#1.age_cohort	-0.563		-0.419		-0.556		-1.499		0.0872		-0.446		-1.025		-1.510		0.0817		-0.523		-0.234		-1.037	
	(0.988)		(0.888)		(0.844)		(0.982)		(0.854)		(0.922)		(0.967)		(0.970)		(1.107)		(1.356)		(1.452)		(1.427)	
1.white#2.age_cohort	-0.572		-0.922		-1.248		-1.295		-0.500		-0.972		-1.273		-0.590		0.567		0.0128		0.225		0.280	
	(0.785)		(0.699)		(0.664)		(0.818)		(0.604)		(0.667)		(0.719)		(0.846)		(0.792)		(0.960)		(1.062)		(1.160)	
1.white#3.age_cohort	0.170		0.258		-0.136		0.646		-0.650		-0.855		-1.105		-0.113		0.204		-0.0438		-0.289		0.100	
	(0.872)		(0.777)		(0.737)		(0.906)		(0.651)		(0.754)		(0.786)		(0.981)		(0.819)		(1.052)		(1.162)		(1.187)	
1o.white#4b.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1.white#5.age_cohort	1.368		0.712		0.555		0.515		0.272		-0.00965		0.109		0.331		0.523		0.322		0.724		0.162	
	(0.818)		(0.731)		(0.694)		(0.827)		(0.613)		(0.689)		(0.746)		(0.813)		(0.766)		(0.958)		(1.092)		(1.122)	
1.white#6.age_cohort	0.166		-0.274		-0.551		0.416		-0.300		-0.348		-0.369		1.190		0.0473		0.318		0.618		1.964	
	(1.025)		(0.911)		(0.865)		(1.052)		(0.776)		(0.875)		(0.960)		(1.131)		(0.987)		(1.225)		(1.363)		(1.530)	
1.white#7.age_cohort	1.577		1.582		1.557		4.262		-0.141		-0.239		0.732		1.113		0.266		0.298		1.480		1.397	
	(1.539)		(1.426)		(1.353)		(1.784)		(1.395)		(1.480)		(1.716)		(1.567)		(1.731)		(2.569)		(4.734)		(2.107)	
1b.female#1o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#2o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#3o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#4b.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#5o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#6o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1b.female#7o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
2.female#1.age_cohort	-0.918		-0.740		-0.699		-1.951		-0.388		-0.573		-1.022		-2.060		-1.213		-1.231		-1.451		-3.568	
	(0.995)		(0.894)		(0.850)		(1.023)		(0.998)		(1.083)		(1.128)		(1.238)		(1.220)		(1.507)		(1.595)		(1.590)	
2.female#2.age_cohort	-0.635		-0.970		-0.978		-1.457		-0.283		-0.229		-0.183		-0.497		-0.294		-0.0269		0.0406		-1.819	
	(0.845)		(0.755)		(0.718)		(0.907)		(0.722)		(0.785)		(0.848)		(1.004)		(0.879)		(1.033)		(1.164)		(1.304)	
2.female#3.age_cohort	-0.465		-0.215		-0.342		-0.288		-1.472		-1.402		-1.504		-1.389		-0.953		-0.498		0.0391		-2.232	
	(0.938)		(0.838)		(0.795)		(0.993)		(0.802)		(0.908)		(0.956)		(1.177)		(0.935)		(1.152)		(1.283)		(1.349)	
2o.female#4b.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
2.female#5.age_cohort	1.236		0.764		0.658		0.516		0.340		0.117		0.302		0.105		0.766		1.028		1.523		-0.0178	
	(0.959)		(0.857)		(0.813)		(0.998)		(0.774)		(0.867)		(0.938)		(1.070)		(0.939)		(1.181)		(1.322)		(1.381)	
2.female#6.age_cohort	-0.764		-0.911		-0.771		-0.128		0.179		0.570		1.150		1.617		0.0152		0.963		1.584		1.648	
	(1.250)		(1.122)		(1.066)		(1.358)		(0.980)		(1.111)		(1.236)		(1.460)		(1.224)		(1.535)		(1.755)		(1.834)	
2.female#7.age_cohort	1.437		1.693		1.668		4.085		0.306		0.207		0.983		0.593		0.807		0.733		0.907		0.390	
	(1.753)		(1.611)		(1.529)		(2.009)		(1.628)		(1.815)		(2.362)		(0.618)		(1.931)		(2.899)		(5.660)		(0.938)	
0b.white#1b.female#1o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#1b.female#2o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#1b.female#3o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#1b.female#4b.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#1b.female#5o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#1b.female#6o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#1b.female#7o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.female#1o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.female#2o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.female#3o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.female#4b.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.female#5o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.female#6o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
0b.white#2o.female#7o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1o.white#1b.female#1o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1o.white#1b.female#2o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
	(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)		(0)	
1o.white#1b.female#3o.age_cohort	0		0		0		0		0		0		0		0		0		0		0		0	
